instrument_id,instrument_type,orig_unpaid_balance,start_dt,unpaid_balance,rating_grade
f2b4837a-b6aa-47c2-85b3-4f0612d8847a,AUTO,8935,2019-03-09,6181,E
04730108-46ac-4761-a357-6b4b3345fff0,HELOC,307252,2018-04-20,120371,D
0ae9853b-9ece-4da9-ae21-84c77549a865,HELOAN,190512,2016-01-01,32531,F
053a7041-46e6-4836-a6aa-030575f7c7e1,CONSTRUCTION,501977,2016-01-08,335415,F
6f2c134e-9e05-4226-bbb0-5fea1dd321fa,HELOAN,235748,2015-09-09,190304,F
b00d4946-7dc3-4225-824e-5d52f5509690,HELOC,216833,2015-02-24,71736,F
526f2a37-9934-46c6-aa22-131d13ec745e,AUTO,21204,2018-03-14,1010,D
ceaf77a3-779a-405b-adf3-ab090570d0b1,CREDIT_CARD,34402,2019-10-05,10301,C
09a471da-b3d3-487a-a4cc-6964a4d6ca9a,AUTO,9057,2018-12-06,6884,E
b55ab789-2e96-411c-b637-600b2e6c5a80,AUTO,38968,2016-03-03,377,F
2efbe09c-aa5c-4d7d-95dd-0508d7c42f27,CREDIT_CARD,8918,2019-06-20,6598,E
ef827e05-7c01-4c8c-9cdc-80224fd131f5,CREDIT_CARD,14149,2019-08-07,4366,C
89f3bd0a-bedd-45a3-9012-0c5aed626b8a,HELOAN,220468,2016-12-03,73647,E
f50ec138-55b3-4ce1-91df-67535dc91d3a,HELOC,305391,2016-06-03,139845,E
287fdb64-dd82-476f-bdf7-23f6de660520,CREDIT_CARD,18580,2021-01-09,10934,D
55250025-2fc3-4638-93d4-108d71fe028c,HELOAN,304843,2019-04-22,61378,D
fbe230fd-5b27-4676-899f-f3ce2c04ecba,CREDIT_CARD,36556,2017-03-26,19610,E
186770f4-1c9c-4e40-a3ed-6bdf415b47a1,HELOC,369896,2019-06-09,61039,D
9a7f66c7-27cb-4016-b164-8102d9b3daf7,AUTO,33268,2015-10-20,18340,F
021544dd-1522-4117-a9b0-3883f9c8bdeb,CREDIT_CARD,37421,2015-01-24,21954,F
57a1052f-646a-423c-871c-65c296c7cb52,HELOC,327853,2019-01-04,35709,D
233e0654-c0f6-4ff6-a5ce-ec0ea8f473f3,CONSTRUCTION,360851,2015-08-04,338114,F
269dec1b-bd12-4d5f-98cf-f6bc786574bc,AUTO,36313,2022-08-06,8006,B
53fdc306-ef01-4382-93f2-1339acf460b8,HELOAN,282822,2023-01-24,162346,D
c16c5c74-4aec-48c7-bb58-ecbe51369ac6,AUTO,11815,2018-03-04,3539,D
542c3c3d-f52d-42eb-ba93-6d7af96c5548,AUTO,31919,2014-10-15,20683,F
96f83f7d-0439-4119-9de8-7fb393f3e13a,AUTO,21869,2020-07-01,6210,C
0a5e3afd-77d1-4fe6-bf2c-b4c934b5d78b,AUTO,35351,2014-10-13,559,F
7f7cdd8d-3387-4d45-8bb9-966b42126a69,CONSTRUCTION,469308,2017-10-04,127017,E
d5672bef-42a9-4351-8769-81e49999c997,HELOAN,294185,2023-05-20,59149,B
2fe2ff92-c8e4-4cc0-90b9-1e648856d83e,AUTO,11853,2016-03-26,9831,F
58194396-0734-4565-9492-9d383d2c97d0,AUTO,39987,2016-10-24,13324,E
626c6ffd-a3f3-445e-9fc9-e90d4d72226f,HELOAN,207801,2016-07-05,32175,E
cf2a299f-b1bd-40f0-af74-3603eebd445e,CREDIT_CARD,35124,2017-01-18,4349,E
c7fe5212-a8ce-4441-a5fb-2de20a777da1,CONSTRUCTION,308403,2020-11-07,193652,D
6dd70206-8e5f-42aa-8315-c7258d839690,AUTO,19358,2023-03-02,8612,C
dff6a406-1852-403f-a488-4f12937cc1cf,CONSTRUCTION,205282,2017-08-25,146174,E
9cf9b8b4-3075-4032-a579-105b0e97d25d,CREDIT_CARD,34715,2016-05-20,3574,E
bdf2ad5c-723e-419b-b9be-c35c99699813,HELOAN,241366,2015-05-29,221402,F
4199caf7-9e56-43ca-829e-be2877956f15,CONSTRUCTION,416905,2021-02-01,299375,E
baf0666b-b3ca-4866-9ec9-a373ca631619,CONSTRUCTION,118890,2020-09-23,98798,E
3e1d8eb8-cee0-4b24-a08d-839c8be95909,AUTO,22851,2017-05-05,20798,F
07e87e79-f87c-4639-afe6-85b771ec8828,HELOAN,314490,2022-08-29,150988,C
5cd07825-30dd-49d2-9a23-9a7925786f78,CREDIT_CARD,29166,2023-08-02,19029,D
ab408940-99bc-4557-a9ad-9f60b0aaefac,CREDIT_CARD,14838,2023-05-20,8234,D
38f906ce-ea7f-445d-9a7e-ec8ea8f9a5fd,HELOC,209178,2020-04-30,43846,C
500e8a08-89cf-4fed-8f52-9b0ff51a5988,CONSTRUCTION,401016,2018-07-12,394025,F
eb6f7f2d-687d-4282-adb5-8c38d8555378,CONSTRUCTION,392338,2020-10-01,207839,D
48c09b2d-64b3-4fd6-969c-151f2e5b97b4,HELOAN,335474,2022-05-18,102054,B
fc922bdc-359b-4b78-9469-78f5ed01cebc,CONSTRUCTION,341380,2022-11-24,171883,D
3bc35532-a9a7-4d8f-be0a-6a315aa53ed9,AUTO,36117,2019-12-19,25799,E
53058ba7-1501-444e-98a1-e40f021c0643,HELOC,373732,2017-12-15,154162,D
ae7c0f6b-5741-494a-b339-0594b9f5ea03,HELOC,392196,2019-07-17,284417,E
440a1974-e8a1-478e-8551-28adc8b24ee3,AUTO,31910,2017-01-20,1214,E
2e5bb200-0a0b-4d1e-b38f-b649a78f1e4f,HELOAN,301284,2017-12-02,95219,E
6767b569-9480-4f69-b3e1-ca3ef8ff9d6c,HELOC,317855,2021-04-01,3764,C
1de1dbce-49e7-40c2-b210-de90f3f16ec6,CONSTRUCTION,254459,2015-02-02,42832,F
4d92d55e-f284-489e-8764-2f9bd5863a8a,HELOAN,331820,2022-05-05,90044,B
4e66c990-9f00-464c-9ff1-bf6b9967828a,HELOC,286839,2018-05-01,96403,D
46e619d9-a5c9-4cc8-89b0-a44cbf31f5b9,CREDIT_CARD,13969,2023-12-10,8630,D
b44cc098-bd93-4925-af1b-4498156eaf06,CREDIT_CARD,29771,2019-10-25,21674,E
00c2c217-c4f8-484e-a3a0-61d61fa20885,HELOC,336108,2018-12-25,168508,D
2b3c5763-f243-496a-b3fb-63c154b6fec9,AUTO,8374,2024-01-23,5691,E
1c8df4b5-3091-4461-b82e-42775319ae90,AUTO,29686,2018-07-03,10319,D
31a78002-2627-4361-bbd4-46ca4a742253,AUTO,29089,2022-05-27,26517,F
2a6fd105-fb0f-44f6-88c6-f95e89b1bfd2,HELOC,251146,2016-10-04,18413,E
3207b95e-5e6d-458d-9ad2-f0b874aaeb82,CONSTRUCTION,305196,2022-07-10,261806,F
ddbd4eb5-4487-4bbe-bb2f-a361580fbd95,CONSTRUCTION,354934,2021-06-23,49813,B
e209676c-28cc-4241-b157-db2d71b31540,AUTO,7577,2015-01-02,2336,F
7a81fc4a-6635-49c4-9175-c207f7095f25,CONSTRUCTION,247849,2019-03-13,16265,D
47dc4f00-8e0a-43ba-8b51-82ee494d5857,AUTO,17534,2022-05-11,11405,D
1b7e9605-6bea-4752-b9cb-34caa810f1cc,CONSTRUCTION,335574,2016-01-12,319378,F
5e211119-0382-43a9-a35d-e6524f6c927b,CREDIT_CARD,30487,2015-07-23,28871,F
acbb926c-f112-49e3-be98-a19273ca7e55,AUTO,28515,2022-04-12,23026,E
462619e3-41de-4474-b66c-6a223b58e101,CONSTRUCTION,370328,2017-12-15,342578,F
26fb4b93-565e-4a6f-9b73-b718044ef18f,CREDIT_CARD,25740,2020-07-27,8025,C
37c5dbcf-1e0a-4915-a803-c94e043ec3e1,HELOAN,321512,2019-02-26,30572,D
dc4cd118-2087-406a-b82e-06f55570f2f0,CONSTRUCTION,189475,2017-08-13,88195,E
8eec770b-76f2-4d1e-b623-f916991b4e2c,HELOC,431833,2020-11-23,35615,C
d94a22d9-8ad4-4a2a-81c0-8d8dd78b4004,CREDIT_CARD,22488,2015-05-01,14524,F
dbf9309e-5469-431a-84a8-d020251ba0e0,HELOC,397339,2017-11-19,17053,E
e2a0b5db-0e21-4650-bb3a-d64a92ad7cd4,HELOC,274443,2018-04-19,264334,F
27a14aca-3e6c-40a2-932a-f47ec1275a65,HELOAN,344304,2017-06-24,276874,E
4a3136bc-1f46-4c1a-954e-c62fdd1a8468,CREDIT_CARD,22518,2015-09-20,22418,F
c097e853-bf62-4741-967c-bb61450e9ae2,CONSTRUCTION,363687,2015-11-06,263354,F
428be11f-5381-40d1-8892-a540747c5073,HELOC,242420,2023-12-12,22906,A
6f0f6842-a4ae-46cb-8cd2-9d6c75a26ab1,AUTO,11783,2015-11-11,5142,F
23a8bdeb-cc21-4a55-a052-fbd3e4b4296c,AUTO,26701,2020-01-04,359,C
cc42700a-0cab-4263-9098-940cf8b7f67c,AUTO,4027,2023-05-18,3412,F
16f781ae-d4ac-44f9-afaf-b4c28770cf46,HELOAN,305862,2022-06-21,189444,D
1f3737e4-c52e-479f-b29a-745647f363fa,CONSTRUCTION,221719,2021-12-18,147602,D
1d26b352-0d98-4aad-bf78-91a38719c9f6,CREDIT_CARD,14014,2020-07-01,11785,F
8132af5c-c332-4779-a405-c39ac70a96d0,CONSTRUCTION,245933,2021-03-06,209145,F
ff89410c-fa5f-464e-ad74-eb4d19f21034,HELOC,313751,2018-03-07,228325,E
604b001e-fec5-4518-ad0e-c199d8ea6ed9,CONSTRUCTION,408288,2021-06-19,399868,F
41b0b51d-e52a-4844-b237-a36373acbd31,CREDIT_CARD,15295,2020-10-30,8265,D
76a791e9-1ca5-4f37-b2c4-c196b20e64fb,HELOC,299323,2015-12-08,78643,F
9358d976-a1ae-405f-a55c-5a6dc6805fa8,HELOAN,137588,2023-04-01,48594,C
3d1b37d4-da94-472f-b2a8-007ca0989660,CREDIT_CARD,18077,2016-04-29,2378,E
c4a080da-237b-4c9f-973e-cc3dbae9b437,CONSTRUCTION,231184,2022-06-30,89983,C
04702593-55b2-473b-94d8-6e359bb2bd28,AUTO,13425,2014-11-10,5202,F
35e9488c-1eac-42df-bc83-c1728dfb3217,CREDIT_CARD,6739,2023-02-21,1700,B
4b95fa69-6bac-4426-a986-93146c2250d6,HELOAN,337137,2015-07-28,263623,F
f9314765-3174-489a-b584-35233cdfdf0f,HELOC,302240,2015-05-10,74066,F
7bc13dab-88a5-4e91-acce-7326130d9555,HELOAN,374780,2023-09-12,264697,E
ef0a20ce-9fad-42ba-9775-ea14cda5327d,AUTO,26466,2021-11-16,1998,B
dc5e2d93-1ef5-45c3-9d80-f80854268e79,HELOAN,377476,2016-04-28,112239,E
52703dd9-3be7-4beb-acfe-d9a5d9ace659,AUTO,34078,2020-02-09,14920,C
f6e57be2-54e8-4f13-8fb6-23c543aaf236,CONSTRUCTION,254151,2019-07-04,240688,F
7662d4e3-b249-419d-a5b6-7698ecb5ec3c,HELOAN,328629,2016-10-25,259999,E
209e9853-9c07-4ca0-a2c6-f80fe5bc2b2f,CREDIT_CARD,7039,2017-11-09,3534,E
137f172a-f67c-430d-93da-a686528d40d3,CREDIT_CARD,30750,2023-03-19,17430,D
63a244a9-6245-4209-a910-48bbaddf74ee,CREDIT_CARD,15940,2021-03-02,13838,F
5bd112dc-1f0f-477b-ba5e-2bb597067007,HELOC,444524,2023-03-03,192535,C
45c35f4d-6c1c-43f4-ac97-7cf9c2c458ed,HELOC,327835,2021-01-18,198525,D
ea8e7a79-4476-4aa1-aca8-014dc46cdf85,HELOAN,250076,2015-05-27,49220,F
0b017a74-ab46-4348-a29f-3b3e470d5b8c,HELOC,315990,2022-07-22,185797,D
bfa2fc37-2e49-45b6-bc7a-776835026b50,CREDIT_CARD,14179,2018-03-06,4477,D
606bab89-27ed-4a3f-a729-f820b4fd8005,CONSTRUCTION,334747,2023-02-25,98858,B
a6fd603e-8479-4d91-9917-370a1800927a,CREDIT_CARD,37470,2015-06-06,1025,F
864d111c-2411-4ce5-a95f-5722ee63b8f4,CREDIT_CARD,32065,2018-05-15,27727,F
9a6de7c5-0265-46b5-aa49-a2eb3b797dff,HELOC,226316,2022-01-20,191857,F
4fc42466-b4fc-40cd-b34e-2e21b52063f2,HELOAN,248276,2022-03-04,222943,F
43190747-18a0-48e3-9f72-74de6fb06f5f,CONSTRUCTION,101277,2020-12-29,62747,D
4f771c67-ce50-47b2-9ab4-44fb57a5aab4,CONSTRUCTION,348220,2018-12-15,265084,E
ec004158-43de-436f-8b0e-2e56e499fb3d,HELOC,207287,2016-08-03,96845,E
1d37785b-ebbb-4c38-bea6-22ac6aa62824,CONSTRUCTION,297222,2021-11-17,55797,B
b46c59c8-1553-40aa-9952-c745b5bd0c7a,CREDIT_CARD,23143,2022-01-14,3151,B
9a81b65f-90ea-4f45-a3fb-1fd093568698,CONSTRUCTION,342279,2020-05-17,270562,E
df4d4d36-99fc-4437-aebd-ae9b99817bfa,CONSTRUCTION,352155,2019-12-08,242754,E
ff6d3971-ea51-48ad-9d35-d84c1e7789ab,HELOAN,169036,2020-10-21,48249,C
ca96d5cc-16a8-48a5-b216-6e6f5b87f5b5,CREDIT_CARD,6646,2020-01-13,799,C
535bea37-22bc-4ec8-9e5f-39bb9eb5fa98,CREDIT_CARD,27812,2022-05-10,27462,F
e591c1f4-4dd0-4c47-a394-b3ab9bb5028f,AUTO,33272,2022-04-11,31529,F
6afec4c5-c200-40f6-80a2-805577f950fb,AUTO,12605,2023-08-21,7138,D
42ad35da-e169-4bd4-b49e-8a5a89bbfedf,AUTO,9535,2020-10-06,3908,C
0b28a592-f190-4c1d-b404-04fc31e4a435,CREDIT_CARD,9202,2020-10-19,8408,F
9efa47ea-629a-4d32-a465-352dee759e28,AUTO,31387,2017-02-21,11753,E
0bdb41e2-ea84-488d-a0bd-c3502a2bf283,CONSTRUCTION,332116,2018-01-24,129684,D
56055a12-94a8-41c8-9979-771e6ce4cabb,CONSTRUCTION,316118,2019-10-08,787,C
17324fd9-4c18-4d23-bbdf-dd8eb7b8d61d,AUTO,18835,2015-02-12,9716,F
478b701b-8c8c-4249-9314-7b680c195270,CREDIT_CARD,8005,2021-03-18,375,C
d988ac38-31f8-47b5-b81f-50874b6e0161,AUTO,33989,2018-05-14,31291,F
738dbf92-98d4-44a4-ae34-1310c48bb7b4,HELOC,340939,2022-05-28,53617,B
5108fb9a-4bb8-4945-baba-c36c89dfbf19,HELOAN,497514,2021-02-24,5356,C
085c2b24-4de5-4877-ab7f-af50355a659f,CONSTRUCTION,380776,2015-08-08,33895,F
f0b0ee4c-2f0d-4994-a085-a4a12188b3fa,CONSTRUCTION,281051,2023-06-03,112534,C
97288e79-e5fd-4842-a9b9-e11303fc7c83,AUTO,15929,2020-04-28,13623,F
6d0c410b-f4b1-4ae1-9113-cb2d86a7a914,HELOAN,274510,2015-10-11,25290,F
0e9d06c8-3372-4a55-9922-6986773e6e3f,CONSTRUCTION,300177,2016-02-26,154705,F
ed3c1971-fa24-414a-88d1-c50520583560,CREDIT_CARD,31567,2018-02-20,21116,E
21fcec32-a215-46f9-b5c1-7e8dc859ab99,HELOC,188306,2019-12-11,82886,C
9d47ce10-b01b-4ac5-9de3-900661b14211,AUTO,27438,2022-01-09,22493,E
309f22b4-6121-45af-943a-8f9bd1401703,AUTO,34104,2016-01-10,16086,F
4aa47cbb-c37f-4fca-96e4-c5fe576e6c5f,HELOAN,347930,2018-05-09,142663,D
04e32260-672d-4561-8689-ebb94f6aa788,HELOAN,286957,2017-12-21,212254,E
6c29e692-a864-4fe1-bb96-de39c0b077e8,CREDIT_CARD,35390,2018-01-02,31861,F
c5438522-9d80-4b0b-b6d6-685f38656e7c,AUTO,20571,2016-01-31,5697,F
af46788d-8e67-4cab-b27b-73e2e1104a59,HELOAN,306370,2019-01-19,3231,D
3d5ac7a4-539a-4d82-b523-ab3dbf88bb31,CONSTRUCTION,238100,2020-05-04,15070,C
009bd8f5-b9b8-4e69-87f3-8c4783892775,HELOC,293914,2017-12-26,21443,D
9fb3d1eb-9315-4ee1-8cda-b77d8eb62aa7,CONSTRUCTION,326249,2022-02-02,266613,E
d992a6e6-f171-43ff-8ac2-819370115129,CREDIT_CARD,7875,2023-06-04,4004,D
a744ec48-7992-4707-902a-b6c33f828ba6,CREDIT_CARD,13925,2021-07-03,6988,D
8570ad42-6d0f-4a5e-b03e-ba41a26dd88a,AUTO,31172,2019-02-28,18611,D
13155cc9-5a97-4916-949b-7f59a1170910,CONSTRUCTION,477291,2016-01-20,220110,F
3692df8b-bc10-4674-9d9e-c6f1ed45315e,HELOC,269529,2020-04-24,258541,F
f0b5af6f-31b4-4a76-8a79-8045b3209c39,AUTO,25893,2016-04-12,22085,F
d37245f0-ca9d-4ed8-baff-0c16481b6a02,AUTO,21327,2017-11-07,14433,E
9b396e23-824e-4029-ab08-41cf4ae29fe4,HELOC,377549,2016-11-03,17216,E
e849e6c5-3e51-43d1-8ecd-6625bf7697c3,CONSTRUCTION,379042,2018-08-01,360740,F
7db5480f-bd14-4208-992e-b1f12025f7da,HELOC,165955,2019-05-27,103311,D
9cfd22c0-405b-44aa-9fd2-ca2705c8a909,HELOC,243710,2018-07-26,156579,D
65a2d16d-c3b3-442b-b740-0d9e72e9f5ca,CREDIT_CARD,25735,2019-07-23,3836,D
697f7191-808e-4796-8990-af019c97969e,CREDIT_CARD,27816,2016-03-16,20623,F
73eacb84-55ca-45ff-a41b-de31986e9f78,HELOAN,388061,2019-09-30,160036,C
5abd963b-49c3-457e-b188-55ba02a68f73,AUTO,8083,2021-03-25,734,C
61061aa9-3605-4684-a372-6b2309d9a2d0,AUTO,36970,2020-09-14,33278,F
5367412c-c8eb-4f16-b889-9b0d9dda1f85,AUTO,36707,2018-11-08,27772,E
8fb48ed3-a437-42e6-90bc-be0ad85c81a3,HELOC,267914,2017-03-26,170022,E
b2baced0-8d83-4f75-bc01-5e2612d7a3f5,HELOC,280986,2017-03-19,63139,E
ba38cf13-9480-48c9-9e03-fdc12fe541f5,CONSTRUCTION,289788,2021-03-23,179920,D
05b6a836-9fc7-4dc7-86e7-b119119f42cb,HELOAN,169647,2021-04-11,166722,F
61a143d2-98d2-4700-89a9-444f12573b61,HELOAN,301698,2015-01-10,38070,F
0d693408-4b9a-48b8-b5a4-b89c6311c3da,HELOC,361083,2021-10-19,79297,B
a51f3510-67a2-448f-890e-f61bcf742da2,HELOC,288357,2021-11-22,213286,E
94a12540-886f-4176-ab93-7ac04f9d3fbc,HELOAN,326074,2017-11-02,83903,E
fccd6a7a-432c-4c03-8b07-4287abde40e7,CREDIT_CARD,26587,2022-12-11,12400,C
a2eaa152-d1a9-4c4c-af81-e135fe179301,CONSTRUCTION,211092,2023-04-07,40932,B
acfb0d3e-5256-4f89-8e2d-150842e6bc9a,CREDIT_CARD,19425,2018-07-15,7989,D
7d2ae2a1-2fe2-47b4-a1d7-2a8b1c0d86a7,HELOAN,323539,2023-11-21,87486,B
16f71edf-163f-463e-891a-661474cde828,HELOAN,363911,2021-09-02,59581,B
a89a4621-38f0-4bb3-a3ca-c9454c78acf5,HELOC,203601,2016-02-19,12585,F
365050a3-9594-47e4-b405-ba61cdc46e0b,CREDIT_CARD,6813,2022-12-23,1857,B
43c39b48-71b1-4fb6-9a2a-2ff281a0f4d8,CONSTRUCTION,241863,2015-09-27,75675,F
cc3fbac5-7856-4bb5-b23e-a0bce4345a5c,CREDIT_CARD,11458,2022-04-13,11395,F
fa3e702a-58a5-4972-89f6-9e302c5dc8f6,HELOC,288020,2016-01-27,69367,F
b376105f-45c7-492f-9cd1-18dd8ddacd61,CREDIT_CARD,29805,2021-12-26,6037,B
c961dc33-f7c3-4003-acc1-ed82bb4f5309,CONSTRUCTION,195016,2016-03-02,157316,F
208fbce8-50e0-4809-9692-751cc10d23ed,CREDIT_CARD,6832,2017-02-11,906,E
d8288f07-a708-4319-bdcf-0252533f32ca,HELOAN,280599,2015-06-07,250885,F
a6b4314d-8ec4-40f6-9363-20d034044364,HELOC,215603,2018-10-26,97305,D
45e10863-9b95-4044-9b87-a3604cdbce2b,HELOC,363534,2015-06-05,228644,F
60b31d51-c8fc-42a8-93e7-c3f2d9fde375,CONSTRUCTION,294471,2023-05-22,117866,C
07358e2c-8f7e-4c23-82d5-65152466c02a,HELOAN,384943,2023-06-25,13494,A
ca0ba961-1b11-4bed-ad84-2a8c78fe0efc,HELOC,445629,2020-12-25,362949,E
2c4d324f-43c2-46a2-a571-8e711d0ef75f,CREDIT_CARD,36669,2019-11-19,3376,C
e48db7a6-d3b5-4194-b7d3-ece50e3222e8,CREDIT_CARD,7099,2020-06-23,3496,C
e0aba3bb-ed21-4a04-aae8-39a55cff5dbe,CREDIT_CARD,30346,2023-01-22,5226,B
f44b8f4b-9a5a-4a1e-90ea-27eb53c3a233,HELOAN,258456,2020-12-04,101948,C
44f7c33a-a9e4-4c90-95e0-baa30f09d4fd,CREDIT_CARD,9371,2022-10-09,3263,C
dc4bde7f-9640-4cd1-9572-a5fe1fad5e6b,HELOC,272379,2019-09-22,64405,C
ae866032-87d7-493f-a1fa-4552569abbe6,AUTO,4688,2015-10-22,1822,F
6802eba0-713a-4aae-b6d0-9421154b2c2d,CONSTRUCTION,284950,2023-10-17,89160,B
693243cb-cd08-48f9-82e6-8ea40b4afadd,HELOC,180463,2020-10-06,21700,C
ff89ecf1-7ff7-46b8-89be-796302592aa0,AUTO,32934,2022-01-25,15126,C
ed5bdf35-743e-448b-b221-3b4e2f9bb40c,HELOAN,364640,2015-11-22,261367,F
e73e4085-5b2e-4313-9b7f-094aa369942c,AUTO,13086,2023-02-11,9663,E
6c6e9188-3b6e-48a4-97f6-9f016fa4c7f6,CONSTRUCTION,162621,2015-03-27,23164,F
6e4e1cf4-9873-41ac-b980-c5fbadc0e4c5,CONSTRUCTION,419835,2022-12-11,344148,E
200fc0dc-2537-474d-877b-bd4ea2f73099,HELOC,238328,2017-05-25,94348,E
056e7440-1b4e-441b-b1f5-4fb9fa7d7f2b,HELOAN,327927,2021-06-18,150495,C
db56d614-7ed5-4017-b123-38fc486c2204,HELOC,245294,2016-03-26,82196,F
7e900c00-a9a4-457d-b20a-3ac200a1e2bf,CONSTRUCTION,247336,2018-07-13,231630,F
d65cebb9-20e2-46a1-82da-31591ee3c13b,CONSTRUCTION,349122,2016-03-18,22582,F
e476a386-1071-4307-9ddb-2ed765f82ed6,HELOAN,362258,2020-09-08,12097,C
c2b682ad-d048-4a87-acca-f61cbf070bad,HELOC,344409,2016-06-14,286475,E
407acdd7-6ad8-4058-925d-08b5bbddcb1d,CONSTRUCTION,209662,2018-04-24,151115,E
3a399269-2d51-4f31-9e83-c8dfe428320b,HELOAN,261844,2021-11-14,72031,B
b8c07b97-6b3d-45ba-be43-9f555365a0d2,AUTO,25369,2019-09-09,6269,C
110716e7-471a-41e5-9aeb-d07327cbcc0a,CONSTRUCTION,339901,2018-03-15,183248,D
9bc48048-d387-4cb3-a9d8-92c82ce56917,CREDIT_CARD,36729,2018-07-08,36647,F
9b91dbaf-86cb-4399-8bdd-911334fcef1e,HELOAN,274992,2020-08-19,189470,E
06f9fd08-ae63-4a05-b8d9-92a87cf92712,CREDIT_CARD,30702,2022-07-27,30529,F
83305cbf-e37b-4374-8a52-1af7b6b18c9f,AUTO,28581,2019-03-31,27332,F
4f9b2e9a-84ba-4661-806b-6fdc50a3f344,CREDIT_CARD,23854,2017-01-29,20666,F
0fd27bc7-021f-41bd-9318-2d667978e893,AUTO,23438,2018-09-18,10503,D
17acdd96-9a0a-49d5-a0ae-dcab204f61eb,HELOAN,281305,2020-03-02,53553,C
f7673f8a-2823-4eb0-a5c2-080a317d3f2b,HELOC,287405,2015-01-10,138395,F
74b79706-8656-4a3b-925b-c6b0d32a7006,HELOAN,323980,2020-04-11,48400,C
3cd21b44-b207-40d8-afcf-9ed29647b2d1,HELOAN,312280,2023-03-20,201400,D
e34a26b3-f9f8-47cc-ae55-87814ce11dfd,AUTO,17462,2021-04-13,6065,C
cc136898-301a-4e97-a8dc-4b84c6920d9f,CONSTRUCTION,217818,2020-03-15,189245,F
85677273-25d5-4e66-827d-811ac2520b57,HELOAN,361080,2018-03-28,157982,D
f4b53a77-f932-4729-b6a9-ddb6aed3f01b,HELOC,359039,2021-01-27,168495,C
c24e3ffe-59aa-4253-83a3-2b9af6d98d8c,HELOAN,275949,2020-01-31,139141,D
67c5e37a-6816-42a8-a7cf-54993800b6f0,HELOC,301502,2020-05-10,261757,F
47b02c71-db12-413a-8917-8ffb56ba2272,AUTO,34768,2019-12-05,23156,D
ff334856-a18f-4505-bdcc-a34f6a93655f,CREDIT_CARD,5169,2014-11-15,3824,F
e300cf13-4071-4379-ac10-bcee41556279,HELOC,198488,2023-11-24,166090,F
d3ea4b1a-30eb-46eb-996b-40698c80dc57,AUTO,22582,2022-03-26,9736,C
df0564f9-596d-4818-bcd6-923b534a9d64,CREDIT_CARD,16880,2016-06-10,9114,E
b0629b90-5e89-4e1f-bfc5-d3e2ba565b83,CONSTRUCTION,315110,2019-02-26,249549,E
c7d35b13-e621-4795-90b5-3c2b8daee383,HELOC,354464,2015-07-30,13926,F
8f3128fa-67dc-48d0-a378-9957af525a15,AUTO,12109,2022-05-22,3762,B
6bb1d326-e51e-4fb2-801f-9a33c46939dc,AUTO,36730,2017-02-06,24939,E
9954f175-4ae3-408d-89d6-04af3dc157e4,HELOAN,333966,2018-03-14,316096,F
30a2c06d-6cd1-408c-afd6-b8b228941f44,AUTO,6051,2023-05-09,5547,F
0ddf67b3-1514-4ace-96a1-7262dbd8295b,HELOC,291108,2020-01-10,67956,C
720ee2e0-a9bc-4c84-b95d-7f57f510e912,HELOC,280049,2020-03-30,10877,C
cb5d1ba5-a539-475d-9951-c8f4b1ce63b3,HELOC,300890,2019-09-21,198849,D
1bbada63-3a29-4a04-a976-c10ae86ced46,HELOAN,343985,2021-12-25,13841,B
60ed5ae9-2f86-4f42-8f0e-a7d888ffd6fc,CONSTRUCTION,308339,2017-10-29,50015,E
1bb64e9d-f429-496d-a40a-f970457a0bb5,AUTO,25247,2019-08-21,24644,F
4c36aaee-0587-4715-a6b9-5f850dc04649,CONSTRUCTION,333468,2023-04-10,70858,B
8789b16f-cb8c-4710-b192-d276be1521fa,AUTO,15740,2020-10-19,12262,E
bdb98f90-f3e7-4906-a137-319437a77f19,CREDIT_CARD,36422,2017-01-14,142,E
1ae31ec3-8666-4b0a-9975-c0eb08ff240b,CONSTRUCTION,336404,2023-11-30,103252,B
d56b10e5-05e2-489c-9b65-7fef2b9363dd,HELOAN,262288,2022-05-30,2346,B
2f6848cf-fd55-414e-9f94-08989a83e9ee,HELOC,259949,2017-10-26,127095,E
9cad82ef-dcc8-4a54-b061-cd6bb43cc874,HELOAN,252285,2021-12-30,180895,E
7c737234-792f-4357-9013-497b9500407e,AUTO,10545,2023-12-17,7855,E
d8ba6529-dd08-4085-9e1a-4a946dd5f64b,CREDIT_CARD,32120,2017-11-26,1565,E
c138bbd4-1c64-4306-a377-2e23ba2b5afb,AUTO,34206,2019-10-18,21814,D
6614120d-4a7e-47c3-832f-35a5d7da9ba6,HELOC,340068,2018-10-18,119305,D
e2ebd6a2-5fa8-4673-8003-6a4a24de3026,AUTO,30078,2020-10-25,20693,E
012c4238-e97f-4246-b95d-aaa47282c69a,CREDIT_CARD,4992,2020-08-10,4787,F
64e1782d-5bd3-4eba-86df-0f0eeafce684,AUTO,18592,2017-09-17,4128,E
ff981355-b1c5-415f-91c1-7f66d39b3c21,HELOAN,363494,2022-10-20,340183,F
a5069c35-4576-497e-8749-427890aa55f7,AUTO,31997,2015-07-18,27819,F
72a1fa43-1377-4841-a400-2e4464697d76,HELOC,321772,2017-11-05,296945,F
a9156507-92b9-4e54-81b0-40683eb75727,CREDIT_CARD,31341,2018-01-20,14795,D
